#loc_id	ags	ascii	name	lat	lon	amt	plz	vorwahl	einwohner	flaeche	kz	typ	level	of	invalid
32300		TANN	Tann	47.267617	8.8498126228		8632						7	32221	
32020	G5729	TANNAY	Tannay	46.311225	6.161205		1295		1227	18		Gemeinde	6	78671	
78510		TANNEGG	Tannegg	47.425823	8.9472054733							ehem. Stadt	7	31617	
31182	G3745	TARASP	Tarasp	46.754653	10.251348		7553		328	469.9		Gemeinde	6	78615	
31183	G3667	TARTAR	Tartar	46.71982	9.419231		7422		158	15.5		Gemeinde	6	78613	
79826	G5862	TARTEGNIN	Tartegnin	46.46364	6.310321		1180		194	10.9	VD	Gemeinde	6	78671	
31184		TAVANASA	Tavanasa	46.745914	9.0421059665		7162						7	79381	
30788	G0713	TAVANNES	Tavannes	47.218942	7.187237		2710		3373	147.8		Gemeinde	6	78541	
31840		TAVERNE	Taverne	46.020943	8.9758235072		6807						7	79594	
30872	G2862	TECKNAU	Tecknau	47.445678	7.893283		4492		850	23.5		Gemeinde	6	78591	
30538	G4320	TEGERFELDEN	Tegerfelden	47.562604	8.284845		5306		965	71.3		Gemeinde	6	78632	
31841	G5130	TEGNA	Tegna	46.189102	8.743845		6652		661	28.9		Gemeinde	6	78644	
31842		TENERO	Tenero	46.185608	8.8501892627		6598						7	79560	
79560	G5131	TENERO-CONTRA	Tenero-Contra	46.183103	8.843609				2295	36.9	TI	Gemeinde	6	78644	
31185	G3652	TENNA	Tenna	46.747814	9.332006		7106		79	112.7		Gemeinde	6	78621	
79241	G2863	TENNIKEN	Tenniken	47.432578	7.815482		4456		900	46.6	BL	Gemeinde	6	78591	
79130	G2307	TENTLINGEN	Tentlingen	46.763994	7.198929		1734		1147	36.1	FR	Gemeinde	6	78575	
32164	G6010	TERMEN	Termen	46.321579	8.042022		3912		781	187.3		Gemeinde	6	78674	
31843		TESSERETE	Tesserete	46.066124	8.9673346961		6950						7	79593	
79266	G3024	TEUFEN	Teufen (AR)	47.393462	9.396778		9053		5535	152.5	AR	Gemeinde	6	78600	
79450	G4145	TEUFENTHAL	Teufenthal (AG)	47.323587	8.096723		5723		1598	35.8	AG	Gemeinde	6	78626	
78947	G0940	TEUFFENTHAL	Teuffenthal (BE)	46.765566	7.685791		3623		197	45.3	BE	Gemeinde	6	78551	
78578	B1102	THAL	Bezirk Thal						14038	1393.7	SO	Bezirk	4	150	
31463	G3237	THAL	Thal	47.172458	9.556465		9425		5996	96.4		Gemeinde	6	78604	
78711	G0039	THALHEIM	Thalheim an der Thur	47.578346	8.744332		8478		637	64.7	ZH	Gemeinde	6	78517	
79439	G4117	THALHEIM	Thalheim (AG)	47.437401	8.090244		5112		744	99.2	AG	Gemeinde	6	78625	
31186		THALKIRCH	Thalkirch	46.630187	9.2873308414		7109						7	79337	
32301	G0141	THALWIL	Thalwil	47.287219	8.558996		8800		15805	54.9		Stadt	6	78521	
31501	G2920	THAYNGEN	Thayngen	47.745211	8.703178		8240		4080	119.1		Gemeinde	6	78594	
30873	G2775	THERWIL	Therwil	47.498073	7.561225		4106		8434	76.3		Gemeinde	6	78588	
31372		THIELLE	Thielle	47.025577	6.6033071955		2075						7	152166	
79931	G6460	THIELLE-WAVRE	Thielle-Wavre	47.019356	7.020211		2075		580	20.9	NE	ehem. Gemeinde	7	152166	
30789	G0941	THIERACHERN	Thierachern	46.751241	7.569691		3634		1888	75.2		Gemeinde	6	78551	
32021	G5689	THIERRENS	Thierrens	46.70347	6.754996		1410		579	87.2		Gemeinde	6	78666	
78586	B1110	THIERSTEIN	Bezirk Thierstein	47.387907	7.5100973924				13483	1022.6	SO	Bezirk	4	150	
78966	G0989	THOERIGEN	Thörigen	47.171534	7.725977		3367		965	45.3	BE	Gemeinde	6	78553	
30790		THOERISHAUS	Thörishaus	46.901395	7.3494178407		3174						7	30690	
30998	G6640	THONEX	Thônex	46.189433	6.205843		1226		12141	38		Stadt	6	78693	
79242	G2864	THUERNEN	Thürnen	47.45452	7.828383		4441		1167	22.5	BL	Gemeinde	6	78591	
78551	B0224	THUN	Amtsbezirk Thun						88746	2668	BE	Amtsbezirk	4	136	
30791	G0942	THUN	Thun	46.748675	7.622604		3609,3608,3607,3605,3604,3603,3602,3601,3600,3606		40377	215.8		Stadt	6	78551	
31659	G4611	THUNDORF	Thundorf	47.546562	8.975467		8512		1190	156		Gemeinde	6	78636	
80015	G9073	THUNERSEE	Thunersee	46.692052	7.718873					476.9		See	6	107	
30792	G0342	THUNSTETTEN	Thunstetten	47.205002	7.734421		4922		2957	96.5		Gemeinde	6	78529	
152	K20	THURGAU	Thurgau	47.535604	9.1399626445						TG	Kanton	3	107	
31187	G3668	THUSIS	Thusis	46.686779	9.434323		7430		2717	68.1		Markt	6	78613	
153	K21	TESSIN	Tessin	46.225099	8.7710085798						TI	Kanton	3	107	
31188	G3505	TIEFENCASTEL	Tiefencastel	46.651379	9.612753		7450		230	148.5		Gemeinde	6	78611	
31189		TINIZONG	Tinizong	46.583344	9.6166049296		7453						7	79316	
79316	G3541	TINIZONG-RONA	Tinizong-Rona	46.570826	9.653591				369	543	GR	Gemeinde	6	78611	
30874	G2894	TITTERTEN	Titterten	47.401741	7.716374		4425		380	37.1		Gemeinde	6	78592	
31660		TOBEL	Tobel	47.5167	9.03333		9555						7	79528	
79528	G4776	TOBEL-TAEGERSCHEN	Tobel-Tägerschen	47.511666	9.036441				1280	70.6	TG	Gemeinde	6	78638	
32165	G6296	TOERBEL	Törbel	46.245252	7.840133		3923		498	175.9		Gemeinde	6	78686	
30793	G0884	TOFFEN	Toffen	46.863622	7.490593		3125		2223	49		Gemeinde	6	78549	
78609	B1727	TOGGENBURG	Wahlkreis Toggenburg	47.294404	9.1728638685				45907	4886.5	SG	Wahlkreis	4	148	
79733	G5649	TOLOCHENAZ	Tolochenaz	46.501432	6.476872		1131		1646	15.9	VD	Gemeinde	6	78670	
79067	G2115	TORNY	Torny	46.766876	6.95784				654	101.8	FR	Gemeinde	6	78571	
31844		TORRE	Dangio-Torre	46.483673	8.976831		6717		282	107.3		ehem. Gemeinde	7	79544	
79594	G5227	TORRICELLA-TAVERNE	Torricella-Taverne	46.066415	8.912887				2704	52.4	TI	Gemeinde	6	78645	
78552	B0225	TRACHSELWALD	Amtsbezirk Trachselwald						23551	1911.4	BE	Amtsbezirk	4	136	
30794	G0958	TRACHSELWALD	Trachselwald	47.010529	7.77232		3456		1100	159.7		Gemeinde	6	78552	
30795	G0446	TRAMELAN	Tramelan	47.226897	7.097002		2720		4165	248.3		Gemeinde	6	78534	
31190	G3641	TRANS	Trans	46.765938	9.479628		7407,7417		69	74.7		ehem. Gemeinde	7	152154	
31502	G2973	TRASADINGEN	Trasadingen	47.669676	8.424761		8219		530	41.5		Gemeinde	6	78598	
31373	G6510	TRAVERS	Travers	46.94745	6.677825		2105		1180	246.5		ehem. Gemeinde	7	152167	
78823	G0500	TREITEN	Treiten	47.006501	7.162739		3226		395	47.6	BE	Gemeinde	6	78535	
32022	G5730	TRELEX	Trélex	46.418184	6.196553		1270		1113	56.9		Gemeinde	6	78671	
79611	G5267	TREMONA	Tremona	45.87576	8.955359		6865		393	15.8	TI	ehem. Gemeinde	7	31786	
32023	G5827	TREY	Trey	46.774843	6.921809		1552		232	38		Gemeinde	6	78665	
79855	G5931	TREYCOVAGNES	Treycovagnes	46.769062	6.605071		1436		458	20.7	VD	Gemeinde	6	78667	
30952		TREYFAYES	Treyfayes	46.674147	6.9484436679		1626						7	79081	
79821	G5828	TREYTORRENS	Treytorrens (Payerne)	46.772986	6.801119		1538		102	30.6	VD	Gemeinde	6	78665	
30953	G2226	TREYVAUX	Treyvaux	46.72568	7.141627		1733		1248	114.4		Gemeinde	6	78573	
31325	G1104	TRIENGEN	Triengen	47.237238	8.080886		6234		3392	145.1		Gemeinde	6	78557	
32166	G6142	TRIENT	Trient	46.039548	6.998798		1929		130	395.7		Gemeinde	6	78680	
79996	G7002	TRIESEN	Triesen	47.083263	9.566739		9495					ausländisches Areal Liechtenstein	6	107	
79998	G7004	TRIESENBERG	Triesenberg	47.116138	9.587993		9497					ausländisches Areal Liechtenstein	6	107	
31560	G2500	TRIMBACH	Trimbach	47.36971	7.889444		4632		6173	76.2		Gemeinde	6	78581	
31191	G3945	TRIMMIS	Trimmis	46.897421	9.5846		7203		2724	284		Gemeinde	6	78616	
30796	G0631	TRIMSTEIN	Trimstein	46.902626	7.5748		3083		482	36.3		Gemeinde	6	78539	
79347	G3734	TRIN	Trin	46.855107	9.333447		7014		1108	472	GR	Gemeinde	6	78614	
30575	G3025	TROGEN	Trogen	47.402573	9.472224		9043		1867	100.1		Gemeinde	6	78600	
79957	G6641	TROINEX	Troinex	46.154648	6.150651		1256		2030	33.9	GE	Gemeinde	6	78693	
32167	G6156	TROISTORRENTS	Troistorrents	46.222208	6.901531		1872		3567	369.8		Gemeinde	6	78681	
30797	G0908	TRUB	Trub	46.949796	7.891328		3556		1506	620.2		Gemeinde	6	78550	
30798	G0909	TRUBSCHACHEN	Trubschachen	46.917483	7.838618		3555		1562	156.3		Gemeinde	6	78550	
31464		TRUEBBACH	Trübbach	47.072065567438685	9.480278491973877		9477						7	31475	
32302	G0040	TRUELLIKON	Trüllikon	47.641185	8.685164		8466		989	95.3		Gemeinde	6	78517	
31192	G3987	TRUN	Trun	46.743517	8.983082		7166		1322	430.8		Gemeinde	6	78621	
78712	G0041	TRUTTIKON	Truttikon	47.627455	8.728055		8467		435	44.1	ZH	Gemeinde	6	78517	
31193	G3669	TSCHAPPINA	Tschappina	46.678705	9.361634		7428		151	246.7		Gemeinde	6	78613	
79159	G2462	TSCHEPPACH	Tscheppach	47.145911	7.481452		4576		190	18.3	SO	Gemeinde	6	78579	
31194	G3915	TSCHIERTSCHEN	Tschiertschen	46.802799	9.605846		7064		225	213.4		ehem. Gemeinde	7	152158	
79366	G3845	TSCHIERV	Tschierv	46.640424	10.303426		7532		154	425.7	GR	ehem. Gemeinde	7	152156	
79351	G3753	TSCHLIN	Tschlin	46.89173	10.430914		7559		392	749.3	GR	Gemeinde	6	78615	
78824	G0501	TSCHUGG	Tschugg	47.023603	7.076657		3233		522	32.9	BE	Gemeinde	6	78535	
79279	G3218	TUEBACH	Tübach	47.482344	9.453869		9327		1057	19.9	SG	Gemeinde	6	78604	
78910	G0752	TUESCHERZ-ALFERMEE	Tüscherz-Alfermée	47.122351	7.197346		2512		283	33.4	BE	Gemeinde	6	78543	
31596	G1347	TUGGEN	Tuggen	47.200595	8.938331		8856		2646	135.2		Gemeinde	6	78564	
79386	G3986	TUJETSCH	Tujetsch	46.649679	8.733607				1525	1339.1	GR	Gemeinde	6	78621	
79336	G3642	TUMEGL/TOMILS	Tumegl/Tomils	46.761734	9.443614		7418		321	32	GR	ehem. Gemeinde	7	152154	
32303	G0228	TURBENTHAL	Turbenthal	47.432748	8.874354		8488		4091	251.5		Gemeinde	6	78525	
30539	G4042	TURGI	Turgi	47.486972	8.258068		5300		2400	15.5		Gemeinde	6	78623	
32168	G6114	TURTMANN	Turtmann	46.30148	7.699586		3946		992	68.2		Gemeinde	6	78679	
30799	G0753	TWANN	Twann	47.100543	7.15608		2513		865	91		Gemeinde	6	78543	
31326	G1067	UDLIGENSWIL	Udligenswil	47.091036	8.399689		6044		1851	62.3		Gemeinde	6	78556	
30954	G2308	UEBERSTORF	Ueberstorf	46.868697	7.312368		3182		2115	161.2		Gemeinde	6	78575	
78948	G0943	UEBESCHI	Uebeschi	46.736994	7.545558		3635		678	44	BE	Gemeinde	6	78551	
79461	G4179	UEKEN	Ueken	47.481684	8.044568		5028		687	51	AG	Gemeinde	6	78627	
32304		UERIKON	Uerikon	47.230515	8.7489681368		8713						7	32297	
30540	G4286	UERKHEIM	Uerkheim	47.302789	8.010677		4813		1268	71		Gemeinde	6	78631	
31661		UESSLINGEN	Uesslingen	47.583663	8.8036040263		8524						7	79517	
79517	G4616	UESSLINGEN-BUCH	Uesslingen-Buch	47.585111	8.830397		8524		1041	140.2	TG	Gemeinde	6	78636	
30800	G0944	UETENDORF	Uetendorf	46.77218	7.581295		3661		5702	101.5		Gemeinde	6	78551	
32305	G0159	UETIKON	Uetikon am See	47.269368	8.68316		8707		5210	34.5		Gemeinde	6	78522	
32306		UETLIBERG	Uetliberg	47.34814	8.4957817432		8143						7	32298	
30801		UETTLIGEN	Uettligen	46.980313	7.380972113		3043						7	78786	
79415	G4078	UEZWIL	Uezwil	47.314574	8.273555		5619		361	24.4	AG	Gemeinde	6	78624	
31327		UFFIKON	Uffikon	47.217354	8.0162726481		6253					ehem. Gemeinde	7	31270	
31328	G1145	UFHUSEN	Ufhusen	47.116003	7.894168		6153		789	122.4		Gemeinde	6	78558	
32307		UHWIESEN	Uhwiesen	47.666043	8.6333376452		8248						7	78709	
78763	G0248	UITIKON	Uitikon	47.366404	8.458445		8142		3480	43.7	ZH	Gemeinde	6	78526	
79120	G2278	ULMIZ	Ulmiz	46.928699	7.1981		3214		359	28.3	FR	Gemeinde	6	78574	
32169	G6071	ULRICHEN	Ulrichen	46.485226	8.333332		3988		221	443.5		ehem. Gemeinde	7	152161	
79440	G4118	UMIKEN	Umiken	47.477264	8.187223		5222		999	7.9	AG	Gemeinde	6	78625	
31258	G6725	UNDERVELIER	Undervelier	47.300865	7.222253		2863		321	140.2		Gemeinde	6	78694	
32197	G1709	UNTERAEGERI	Unterägeri	47.126543	8.577818		6314		7179	255.9		Gemeinde	6	78569	
79892	G6201	UNTERBAECH	Unterbäch	46.255166	7.777652		3944		426	219.9	VS	Gemeinde	6	78682	
79441	G4119	UNTERBOEZBERG	Unterbözberg	47.482778	8.150167		5224		749	61.3	AG	Gemeinde	6	78625	
79280	G3219	UNTEREGGEN	Untereggen	47.451231	9.454153		9033		897	71	SG	Gemeinde	6	78604	
30541		UNTEREHRENDINGEN	Unterehrendingen	47.499955	8.3206460678		5424					ehem. Gemeinde	7	79404	
79879	G6115	UNTEREMS	Unterems	46.286709	7.692413		3948		161	13.5	VS	Gemeinde	6	78679	
79503	G4321	UNTERENDINGEN	Unterendingen	47.54564	8.287957		5305		371	34.6	AG	Gemeinde	6	78632	
32308	G0249	UNTERENGSTRINGEN	Unterengstringen	47.410928	8.438956		8103		2832	33.3		Gemeinde	6	78526	
79391	G4013	UNTERENTFELDEN	Unterentfelden	47.368076	8.038767		5035		3195	28.8	AG	Gemeinde	6	78622	
31597	G1375	UNTERIBERG	Unteriberg	47.051208	8.83091		8842		2220	465.6		Gemeinde	6	78565	
78598	B1406	UNTERKLETTGAU	Bezirk Unterklettgau	47.684199	8.4697033865				4595	466.2	SH	Bezirk	4	149	
30542	G4146	UNTERKULM	Unterkulm	47.318783	8.112822		5726		2690	88.6		Gemeinde	6	78626	
78949	G0945	UNTERLANGENEGG	Unterlangenegg	46.794165	7.700749		3614		927	68.1	BE	Gemeinde	6	78551	
30543	G4079	UNTERLUNKHOFEN	Unterlunkhofen	47.324699	8.38332		8918		1227	44.9		Gemeinde	6	78624	
79160	G2463	UNTERRAMSERN	Unterramsern	47.118207	7.476157		4588		175	15.7	SO	Gemeinde	6	78579	
31869	G1219	UNTERSCHAECHEN	Unterschächen	46.860436	8.790294		6465		764	803.3		Gemeinde	6	78559	
30802	G0593	UNTERSEEN	Unterseen	46.69093	7.841396		3800		5201	140.3		Stadt	6	78538	
30544	G4044	UNTERSIGGENTHAL	Untersiggenthal	47.507834	8.235387		5417		6128	82.7		Gemeinde	6	78623	
78713	G0042	UNTERSTAMMHEIM	Unterstammheim	47.646451	8.789725		8476		845	73	ZH	Gemeinde	6	78517	
78782	G0343	UNTERSTECKHOLZ	Untersteckholz	47.206244	7.843896		4916		167	28.3	BE	Gemeinde	6	78529	
31465		UNTERTERZEN	Unterterzen	47.119401	9.2497815832		8882						7	31450	
31195	G3946	UNTERVAZ	Untervaz	46.9273	9.52428		7204		2093	277.2		Gemeinde	6	78616	
31466		UNTERWASSER	Unterwasser	47.200042	9.2955177674		9657						7	79298	
32309	G0250	URDORF	Urdorf	47.380728	8.423403		8902		9417	76		Gemeinde	6	78526	
154	K04	URI	Uri	46.760295	8.6775843738						UR	Kanton	3	107	
78559	B0400	URI	Kanton Uri								UR	Kanton	4	154	
31196	G3670	URMEIN	Urmein	46.690182	9.401791		7427		81	43.3		Gemeinde	6	78613	
30576	G3006	URNAESCH	Urnäsch	47.300798	9.277214		9107		2336	482.5		Gemeinde	6	78599	
31870		URNERBODEN	Urnerboden	46.877611	8.8995397323		8751						7	31868	
30803	G0344	URSENBACH	Ursenbach	47.133444	7.768243		4937		900	91.4		Gemeinde	6	78529	
79856	G5932	URSINS	Ursins	46.734547	6.665983		1412		170	33.7	VD	Gemeinde	6	78667	
79062	G2102	URSY	Ursy	46.624856	6.851		1670		1414	89.2	FR	Gemeinde	6	78571	
30804		URTENEN	Urtenen	47.043671	7.48		3322						7	78842	
78842	G0551	URTENEN-SCHOENBUEHL	Urtenen-Schönbühl	47.017868	7.499452		3322		5295	71.8	BE	Gemeinde	6	78536	
78524	B0109	USTER	Bezirk Uster						106071	1122.9	ZH	Bezirk	4	158	
32310	G0198	USTER	Uster	47.352891	8.725513		8610		28571	285.1		Stadt	6	78524	
30805	G0885	UTTIGEN	Uttigen	46.793616	7.572413		3628		1574	30.5		Gemeinde	6	78549	
31662	G4451	UTTWIL	Uttwil	47.57726	9.337492		8592		1439	43		Gemeinde	6	78633	
30806	G0552	UTZENSTORF	Utzenstorf	47.124722	7.562679		3427		3649	169.4		Gemeinde	6	78536	
31467	G3339	UZNACH	Uznach	47.225293	8.982219		8730		5369	75.5		Stadt	6	78608	
31468	G3408	UZWIL	Uzwil	47.441537	9.112826		9240		11977	145		Stadt	6	78610	
31845	G5268	VACALLO	Vacallo	45.848367	9.034591		6833		2758	16.2		Gemeinde	6	78646	
79995	G7001	VADUZ	Vaduz	47.136012	9.551785		9489,9490					ausländisches Areal Liechtenstein	6	107	
31471		VAETTIS	Vättis	46.919602	9.4296198602		7315						7	79289	
31846		VAIRANO	Vairano	46.134734	8.8210994554		6575						7	79558	
79884	G6157	VAL-D'ILLIEZ	Val-d'Illiez	46.191909	6.890124		1873		1428	392.6	VS	Gemeinde	6	78681	
78691	B2405	VAL-DE-RUZ	District du Val-de-Ruz	47.058094	6.917696996				14528	1280.2	NE	District	4	145	
78692	B2406	VAL-DE-TRAVERS	District du Val-de-Travers	46.911917	6.5918219864				12174	1664.7	NE	District	4	145	
156	K23	VALAIS	Wallis	46.204774	7.518857						VS	Kanton	3	107	
31374	G6485	VALANGIN	Valangin	46.953292	6.902546		2042		400	37.7		Stadt	6	78691	
31197		VALBELLA	Valbella	46.750063	9.555958		7077						7	79307	
79367	G3846	VALCHAVA	Valchava	46.61526	10.381365		7535		202	166.7	GR	ehem. Gemeinde	7	152156	
79595	G5229	VALCOLLA	Valcolla	46.096257	9.048291				558	113.4	TI	Gemeinde	6	78645	
31198	G3586	VALENDAS	Valendas	46.78028	9.290919		7122		294	227.8		Gemeinde	6	78621	
31469		VALENS	Valens	46.966696	9.4870340393		7317						7	79289	
79857	G5933	VALEYRES-SOUS-MONTAGNY	Valeyres-sous-Montagny	46.798093	6.603897		1441		534	22.7	VD	Gemeinde	6	78667	
79793	G5763	VALEYRES-SOUS-RANCES	Valeyres-sous-Rances	46.747154	6.529419		1358		497	63.6	VD	Gemeinde	6	78667	
79858	G5934	VALEYRES-SOUS-URSINS	Valeyres-sous-Ursins	46.743978	6.652367		1412		180	28.3	VD	Gemeinde	6	78667	
79643	G5462	VALLAMAND	Vallamand	46.932357	7.036886		1586		339	23.7	VD	Gemeinde	6	78665	
78661	B2217	VALLEE	District de la Vallée	46.609985	6.230276				6396	1636.9	VD	District	4	155	
78648	B2108	VALLEMAGGIA	Distretto di Vallemaggia	46.345074	8.6140877014				5593	5693.5	TI	Distretto	4	153	
79046	G2045	VALLON	Vallon	46.882477	6.951657		1565		267	35	FR	Gemeinde	6	78570	
32024	G5764	VALLORBE	Vallorbe	46.710621	6.375258		1337		3247	231.8		Gemeinde	6	78667	
79325	G3603	VALS	Vals	46.572617	9.134458		7132		885	1527.3	GR	Gemeinde	6	78621	
31199	G3973	VALZEINA	Valzeina	46.943326	9.610999		7213		140	114.4		Gemeinde	6	78620	
79958	G6642	VANDOEUVRES	Vandoeuvres	46.21702	6.203184		1253		2333	43.9	GE	Gemeinde	6	78693	
32170	G6116	VAREN	Varen	46.332248	7.596739		3953		602	128.1		Gemeinde	6	78679	
31470		VASOEN	Vasön	46.947531	9.4570654357		7317						7	79289	
155	K22	VAUD	Vaud	46.586905	6.6576916326						VD	Kanton	3	107	
30955		VAUDERENS	Vauderens	46.616428	6.8494077708		1675						7	79062	
30807	G0447	VAUFFELIN	Vauffelin	47.185467	7.29684		2537		445	59.6		Gemeinde	6	78534	
79695	G5569	VAUGONDRY	Vaugondry	46.842571	6.635012		1423		38	8.4	VD	Gemeinde	6	78667	
32025	G5765	VAULION	Vaulion	46.687029	6.384448		1325		437	131.8		Gemeinde	6	78667	
30956	G2155	VAULRUZ	Vaulruz	46.615439	6.989091		1627		875	101.6		Gemeinde	6	78572	
79921	G6415	VAUMARCUS	Vaumarcus	46.873294	6.745425		2028		191	17.8	NE	Gemeinde	6	78687	
79734	G5650	VAUX-SUR-MORGES	Vaux-sur-Morges	46.530833	6.463538		1126		158	21	VD	Gemeinde	6	78670	
79307	G3506	VAZ/OBERVAZ	Vaz/Obervaz	46.724969	9.557798		7082		2691	425.1	GR	Gemeinde	6	78611	
78785	G0359	VECHIGEN	Vechigen	46.94941	7.562916		3067		4614	248.3	BE	Gemeinde	6	78530	
79326	G3605	VELLA	Vella	46.718869	9.158221		7144		441	74.2	GR	Gemeinde	6	78621	
79971	G6728	VELLERAT	Vellerat	47.314207	7.364347		2830		66	20.5	JU	Gemeinde	6	78694	
79442	G4120	VELTHEIM	Veltheim (AG)	47.430628	8.129397		5106		1348	52.7	AG	Gemeinde	6	78625	
31259	G6806	VENDLINCOURT	Vendlincourt	47.451931	7.14873		2943		617	91.5		Gemeinde	6	78696	
79904	G6249	VENTHONE	Venthône	46.303092	7.526294		3973		935	25.3	VS	Gemeinde	6	78684	
32171		VERBIER	Verbier	46.100141	7.2252805811		1936						7	79868	
32172		VERCORIN	Vercorin	46.245071	7.5083883513		3967						7	32063	
31200	G3836	VERDABBIO	Verdabbio	46.273373	9.19364		6538		164	131.3		Gemeinde	6	78618	
31847		VERDASIO	Verdasio	46.170317	8.6326440526		6655						7	152172	
31848	G5132	VERGELETTO	Vergeletto	46.221851	8.60536		6664		65	407.8		Gemeinde	6	78644	
31260	G6726	VERMES	Vermes	47.322108	7.476983		2829		319	183.4		Gemeinde	6	78694	
32173	G6088	VERNAMIEGE	Vernamiège	46.21101	7.434863		1961		144	73.9		Gemeinde	6	78678	
79596	G5230	VERNATE	Vernate	45.991854	8.881753		6992		363	15.1	TI	Gemeinde	6	78645	
79051	G2052	VERNAY	Vernay	46.781084	6.720421		1475		808	83.1		Gemeinde	6	78570	
32174	G6219	VERNAYAZ	Vernayaz	46.137155	7.037613		1904		1597	56.1		Gemeinde	6	78683	
30999	G6643	VERNIER	Vernier	46.2124	6.097403		1214		29559	76.5		Stadt	6	78693	
79897	G6220	VEROSSAZ	Vérossaz	46.20116	6.96658		1891		439	142.8	VS	Gemeinde	6	78683	
31201	G3587	VERSAM	Versam	46.779086	9.344054		7104		255	167.8		Gemeinde	6	78621	
31849	G5133	VERSCIO	Verscio	46.187647	8.728558		6653		887	30		Gemeinde	6	78644	
31000	G6644	VERSOIX	Versoix	46.278291	6.140341		1290		10309	105		Stadt	6	78693	
31001		VESENAZ	Vésenaz	46.2314	6.1996071864		1222						7	30978	
32175	G6025	VETROZ	Vétroz	46.222343	7.274091		1963		3691	104.5		Gemeinde	6	78675	
78662	B2218	VEVEY	District de Vevey						67666	972.5	VD	District	4	155	
32026	G5890	VEVEY	Vevey	46.463914	6.850072		1800		16202	23.9		Stadt	6	78673	
78576	B1007	VEVEYSE	District de la Veveyse	46.795115	7.1403131673				12614	1342.3	FR	District	4	139	
32176	G6089	VEX	Vex	46.199295	7.391444		1981		1311	129.9		Gemeinde	6	78678	
79905	G6250	VEYRAS	Veyras	46.299338	7.541078		3968		1422	14.5	VS	Gemeinde	6	78684	
31002	G6645	VEYRIER	Veyrier	46.173194	6.167419		1255		8892	65		Gemeinde	6	78693	
32177	G6267	VEYSONNAZ	Veysonnaz	46.197247	7.337682		1993		467	11		Gemeinde	6	78685	
32027	G5891	VEYTAUX	Veytaux	46.426861	6.962039		1820		851	67.2		Gemeinde	6	78673	
79597	G5231	VEZIA	Vezia	46.024452	8.932552		6943		1575	13.9	TI	Gemeinde	6	78645	
78511		VEZIO	Vezio	46.045414	8.8829042033						TI	ehem. Gemeinde	7	79601	
31202		VIANO	Viano	46.236462	10.1961772836		7747						7	31041	
79779	G5732	VICH	Vich	46.428064	6.243425		1267		734	15.6	VD	Gemeinde	6	78671	
79598	G5233	VICO MORCOTE	Vico Morcote	45.9335	8.923728		6921		250	19.1	TI	Gemeinde	6	78645	
31203	G3776	VICOSOPRANO	Vicosoprano	46.348103	9.640319		7603		429	540.1		Gemeinde	6	78617	
31261	G6727	VICQUES	Vicques	47.349671	7.426013		2824		1608	127.7		Gemeinde	6	78694	
80034	G9179	VIERWALDSTAETTERSEE	Vierwaldstättersee									See	6	107	
80035	G9180	VIERWALDSTAETTERSEE	Vierwaldstättersee (LU)	47.024173	8.373572					408.1		See	6	107	
80036	G9181	VIERWALDSTAETTERSEE	Vierwaldstättersee (UR)	46.935235	8.600219					192.4		See	6	107	
80037	G9182	VIERWALDSTAETTERSEE	Vierwaldstättersee (SZ)	46.990693	8.515294					167.6		See	6	107	
80038	G9183	VIERWALDSTAETTERSEE	Vierwaldstättersee (OW)	46.958148	8.266696					25.5		See	6	107	
80039	G9184	VIERWALDSTAETTERSEE	Vierwaldstättersee (NW)	46.986317	8.428807					344		See	6	107	
31850		VIGANELLO	Viganello	46.013421	8.97		6962					Quartier	7	31775	
31204	G3604	VIGNOGN	Vignogn	46.696419	9.144837		7147		179	79		Gemeinde	6	78621	
79599	G5235	VILLA LUGANESE	Villa Luganese	46.049876	8.999098		6966		467	22	TI	Quartier	7	31775	
78512		VILLARBENEY	Villarbeney	46.628335	7.1086842894						FR	ehem. Gemeinde	7	79071	
79121	G2279	VILLAREPOS	Villarepos	46.882019	7.078231		1583		453	47.7	FR	Gemeinde	6	78574	
79822	G5829	VILLARS-BRAMARD	Villars-Bramard	46.714038	6.902592		1682		118	32	VD	Gemeinde	6	78665	
79696	G5570	VILLARS-BURQUIN	Villars-Burquin	46.859323	6.622487		1423		504	48.1	VD	Gemeinde	6	78667	
79859	G5935	VILLARS-EPENEY	Villars-Epeney	46.781144	6.695902		1404		50	8.6	VD	Gemeinde	6	78667	
79762	G5690	VILLARS-LE-COMTE	Villars-le-Comte	46.713185	6.800349		1515		122	42.2	VD	Gemeinde	6	78665	
32028	G5463	VILLARS-LE-GRAND	Villars-le-Grand	46.904101	6.998655		1584		290	42.1		Gemeinde	6	78665	
79683	G5537	VILLARS-LE-TERROIR	Villars-le-Terroir	46.656172	6.641021		1040		637	70.6	VD	Gemeinde	6	78666	
79763	G5691	VILLARS-MENDRAZ	Villars-Mendraz	46.643529	6.726124		1061		190	15.5	VD	Gemeinde	6	78666	
79735	G5651	VILLARS-SAINTE-CROIX	Villars-Sainte-Croix	46.565837	6.560968		1029		602	16.6	VD	Gemeinde	6	78672	
79860	G5936	VILLARS-SOUS-CHAMPVENT	Villars-sous-Champvent	46.785183	6.584284		1443		45	9.2	VD	Gemeinde	6	78667	
